i	  x		  N(x)		  y(x)		  eps
227	10.983871	-0.993235	-0.993235	0.000000	
228	11.032258	-1.021104	-1.021104	0.000000	
229	11.080645	-1.048707	-1.048707	0.000000	
230	11.129032	-1.076037	-1.076037	0.000000	
231	11.177419	-1.103087	-1.103087	0.000000	
232	11.225806	-1.129851	-1.129851	0.000000	
233	11.274194	-1.156320	-1.156320	0.000000	
234	11.322581	-1.182489	-1.182489	0.000000	
235	11.370968	-1.208350	-1.208350	0.000000	
236	11.419355	-1.233896	-1.233896	0.000000	
237	11.467742	-1.259122	-1.259122	0.000000	
238	11.516129	-1.284020	-1.284020	0.000000	
239	11.564516	-1.308584	-1.308584	0.000000	
240	11.612903	-1.332808	-1.332808	0.000000	
241	11.661290	-1.356685	-1.356685	0.000000	
242	11.709677	-1.380209	-1.380209	0.000000	
243	11.758065	-1.403374	-1.403374	0.000000	
244	11.806452	-1.426173	-1.426173	0.000000	
245	11.854839	-1.448602	-1.448602	0.000000	
246	11.903226	-1.470654	-1.470654	0.000000	
247	11.951613	-1.492324	-1.492324	0.000000	
248	12.000000	-1.513605	-1.513605	0.000000	
249	12.048387	-1.534492	-1.534492	0.000000	
250	12.096774	-1.554981	-1.554981	0.000000	
251	12.145161	-1.575065	-1.575065	0.000000	
252	12.193548	-1.594739	-1.594739	0.000000	
253	12.241935	-1.613998	-1.613998	0.000000	
254	12.290323	-1.632837	-1.632837	0.000000	
255	12.338710	-1.651252	-1.651252	0.000000	
256	12.387097	-1.669237	-1.669237	0.000000	
257	12.435484	-1.686788	-1.686788	0.000000	
258	12.483871	-1.703900	-1.703900	0.000000	
259	12.532258	-1.720568	-1.720568	0.000000	
260	12.580645	-1.736789	-1.736789	0.000000	
261	12.629032	-1.752559	-1.752559	0.000000	
262	12.677419	-1.767872	-1.767872	0.000000	
263	12.725806	-1.782726	-1.782726	0.000000	
264	12.774194	-1.797115	-1.797115	0.000000	
265	12.822581	-1.811038	-1.811038	0.000000	
266	12.870968	-1.824489	-1.824489	0.000000	
267	12.919355	-1.837465	-1.837465	0.000000	
268	12.967742	-1.849964	-1.849964	0.000000	
269	13.016129	-1.861981	-1.861981	0.000000	
270	13.064516	-1.873514	-1.873514	0.000000	
271	13.112903	-1.884560	-1.884559	0.000000	
272	13.161290	-1.895115	-1.895115	0.000000	
273	13.209677	-1.905177	-1.905177	0.000000	
274	13.258065	-1.914744	-1.914744	0.000000	
275	13.306452	-1.923812	-1.923812	0.000000	
276	13.354839	-1.932380	-1.932380	0.000000	
277	13.403226	-1.940446	-1.940446	0.000000	
278	13.451613	-1.948006	-1.948006	0.000000	
279	13.500000	-1.955060	-1.955060	0.000000	
280	13.548387	-1.961606	-1.961606	0.000000	
281	13.596774	-1.967641	-1.967640	0.000000	
282	13.645161	-1.973164	-1.973164	0.000000	
283	13.693548	-1.978174	-1.978173	0.000000	
284	13.741935	-1.982669	-1.982669	0.000000	
285	13.790323	-1.986648	-1.986648	0.000000	
286	13.838710	-1.990111	-1.990111	0.000000	
287	13.887097	-1.993056	-1.993056	0.000000	
288	13.935484	-1.995482	-1.995482	0.000000	
289	13.983871	-1.997390	-1.997389	0.000000	
290	14.032258	-1.998777	-1.998777	0.000000	
291	14.080645	-1.999645	-1.999645	0.000000	
292	14.129032	-1.999993	-1.999993	0.000000	
293	14.177419	-1.999820	-1.999820	0.000000	
294	14.225806	-1.999127	-1.999127	0.000000	
295	14.274194	-1.997914	-1.997914	0.000000	
296	14.322581	-1.996182	-1.996181	0.000000	
297	14.370968	-1.993930	-1.993929	0.000000	
298	14.419355	-1.991159	-1.991159	0.000000	
299	14.467742	-1.987870	-1.987870	0.000000	
300	14.516129	-1.984065	-1.984064	0.000000	
301	14.564516	-1.979743	-1.979742	0.000000	
302	14.612903	-1.974906	-1.974905	0.000000	
303	14.661290	-1.969555	-1.969555	0.000000	
304	14.709677	-1.963692	-1.963692	0.000000	
305	14.758065	-1.957318	-1.957318	0.000000	
306	14.806452	-1.950435	-1.950435	0.000000	
307	14.854839	-1.943045	-1.943044	0.000000	
308	14.903226	-1.935149	-1.935148	0.000000	
309	14.951613	-1.926750	-1.926749	0.000000	
310	15.000000	-1.917849	-1.917849	0.000000	
311	15.048387	-1.908450	-1.908449	0.000000	
312	15.096774	-1.898554	-1.898553	0.000000	
313	15.145161	-1.888164	-1.888163	0.000000	
314	15.193548	-1.877283	-1.877282	0.000000	
315	15.241935	-1.865914	-1.865913	0.000000	
316	15.290323	-1.854059	-1.854058	0.000000	
317	15.338710	-1.841722	-1.841721	0.000000	
318	15.387097	-1.828906	-1.828905	0.000000	
319	15.435484	-1.815614	-1.815613	0.000000	
320	15.483871	-1.801849	-1.801849	0.000000	
321	15.532258	-1.787616	-1.787616	0.000000	
322	15.580645	-1.772918	-1.772918	0.000000	
323	15.629032	-1.757759	-1.757759	0.000000	
324	15.677419	-1.742143	-1.742142	0.000000	
325	15.725806	-1.726073	-1.726072	0.000000	
326	15.774194	-1.709554	-1.709554	0.000000	
327	15.822581	-1.692591	-1.692590	0.000000	
328	15.870968	-1.675187	-1.675187	0.000000	
329	15.919355	-1.657347	-1.657347	0.000000	
330	15.967742	-1.639077	-1.639076	0.000000	
331	16.016129	-1.620380	-1.620379	0.000000	
332	16.064516	-1.601261	-1.601261	0.000000	
333	16.112903	-1.581726	-1.581726	0.000000	
334	16.161290	-1.561779	-1.561779	0.000000	
335	16.209677	-1.541426	-1.541426	0.000000	
336	16.258065	-1.520672	-1.520672	0.000000	
337	16.306452	-1.499523	-1.499523	0.000000	
338	16.354839	-1.477983	-1.477983	0.000000	
339	16.403226	-1.456059	-1.456059	0.000000	
340	16.451613	-1.433756	-1.433756	0.000000	
341	16.500000	-1.411080	-1.411081	0.000000	
342	16.548387	-1.388038	-1.388038	0.000000	
343	16.596774	-1.364634	-1.364634	0.000000	
344	16.645161	-1.340875	-1.340875	0.000000	
345	16.693548	-1.316767	-1.316767	0.000000	
346	16.741935	-1.292316	-1.292317	0.000000	
347	16.790323	-1.267530	-1.267530	0.000000	
348	16.838710	-1.242414	-1.242414	0.000000	
349	16.887097	-1.216974	-1.216975	0.000000	
350	16.935484	-1.191218	-1.191219	0.000000	
351	16.983871	-1.165152	-1.165153	0.000000	
352	17.032258	-1.138783	-1.138784	0.000000	
353	17.080645	-1.112118	-1.112119	0.000000	
354	17.129032	-1.085164	-1.085164	0.000000	
355	17.177419	-1.057927	-1.057927	0.000000	
356	17.225806	-1.030415	-1.030415	0.000000	
357	17.274194	-1.002635	-1.002635	0.000000	
358	17.322581	-0.974594	-0.974594	0.000000	
359	17.370968	-0.946299	-0.946300	0.000000	
360	17.419355	-0.917759	-0.917759	0.000000	
361	17.467742	-0.888979	-0.888980	0.000000	
362	17.516129	-0.859969	-0.859969	0.000000	
363	17.564516	-0.830734	-0.830735	0.000000	
364	17.612903	-0.801284	-0.801284	0.000000	
365	17.661290	-0.771625	-0.771625	0.000000	
366	17.709677	-0.741766	-0.741766	0.000000	
367	17.758065	-0.711713	-0.711713	0.000000	
368	17.806452	-0.681475	-0.681475	0.000000	
369	17.854839	-0.651060	-0.651060	0.000000	
370	17.903226	-0.620476	-0.620476	0.000000	
371	17.951613	-0.589730	-0.589730	0.000000	
372	18.000000	-0.558831	-0.558831	0.000000	
373	18.048387	-0.527786	-0.527786	0.000000	
374	18.096774	-0.496605	-0.496605	0.000000	
375	18.145161	-0.465294	-0.465293	0.000000	
376	18.193548	-0.433861	-0.433861	0.000000	
377	18.241935	-0.402317	-0.402316	0.000000	
378	18.290323	-0.370667	-0.370667	0.000000	
379	18.338710	-0.338921	-0.338921	0.000000	
380	18.387097	-0.307087	-0.307086	0.000000	
381	18.435484	-0.275173	-0.275172	0.000000	
382	18.483871	-0.243187	-0.243187	0.000000	
383	18.532258	-0.211138	-0.211138	0.000000	
384	18.580645	-0.179034	-0.179034	0.000000	
385	18.629032	-0.146884	-0.146883	0.000000	
386	18.677419	-0.114695	-0.114695	0.000000	
387	18.725806	-0.082476	-0.082476	0.000000	
388	18.774194	-0.050236	-0.050236	0.000000	
389	18.822581	-0.017983	-0.017983	0.000000	
390	18.870968	0.014274	0.014274	0.000000	
391	18.919355	0.046528	0.046528	0.000000	
392	18.967742	0.078770	0.078770	0.000000	
393	19.016129	0.110992	0.110992	0.000000	
394	19.064516	0.143184	0.143184	0.000000	
395	19.112903	0.175339	0.175339	0.000000	
396	19.161290	0.207449	0.207449	0.000000	
397	19.209677	0.239505	0.239505	0.000000	
398	19.258065	0.271498	0.271498	0.000000	
399	19.306452	0.303421	0.303421	0.000000	
400	19.354839	0.335265	0.335265	0.000000	
401	19.403226	0.367021	0.367021	0.000000	
402	19.451613	0.398683	0.398683	0.000000	
403	19.500000	0.430240	0.430240	0.000000	
404	19.548387	0.461685	0.461685	0.000000	
405	19.596774	0.493011	0.493011	0.000000	
406	19.645161	0.524208	0.524208	0.000000	
407	19.693548	0.555269	0.555269	0.000000	
408	19.741935	0.586185	0.586185	0.000000	
409	19.790323	0.616949	0.616949	0.000000	
410	19.838710	0.647552	0.647552	0.000000	
411	19.887097	0.677987	0.677987	0.000000	
412	19.935484	0.708245	0.708246	0.000000	
413	19.983871	0.738320	0.738320	0.000000	
414	20.032258	0.768202	0.768202	0.000001	
415	20.080645	0.797884	0.797885	0.000001	
416	20.129032	0.827359	0.827359	0.000001	
417	20.177419	0.856618	0.856619	0.000001	
418	20.225806	0.885655	0.885656	0.000001	
419	20.274194	0.914461	0.914462	0.000001	
420	20.322581	0.943030	0.943031	0.000001	
421	20.370968	0.971353	0.971354	0.000001	
422	20.419355	0.999423	0.999424	0.000001	
423	20.467742	1.027234	1.027235	0.000001	
424	20.516129	1.054777	1.054778	0.000001	
425	20.564516	1.082046	1.082047	0.000001	
426	20.612903	1.109033	1.109034	0.000001	
427	20.661290	1.135732	1.135733	0.000001	
428	20.709677	1.162135	1.162136	0.000001	
429	20.758065	1.188237	1.188237	0.000001	
430	20.806452	1.214029	1.214029	0.000001	
431	20.854839	1.239505	1.239505	0.000001	
432	20.903226	1.264659	1.264659	0.000000	
433	20.951613	1.289484	1.289484	0.000000	
434	21.000000	1.313973	1.313973	0.000000	
435	21.048387	1.338121	1.338121	0.000000	
436	21.096774	1.361920	1.361920	0.000000	
437	21.145161	1.385365	1.385365	0.000000	
438	21.193548	1.408450	1.408450	0.000000	
439	21.241935	1.431168	1.431168	0.000000	
440	21.290323	1.453514	1.453514	0.000000	
441	21.338710	1.475482	1.475482	0.000001	
442	21.387097	1.497067	1.497066	0.000001	
443	21.435484	1.518261	1.518261	0.000001	
444	21.483871	1.539061	1.539060	0.000001	
445	21.532258	1.559460	1.559459	0.000001	
446	21.580645	1.579454	1.579453	0.000001	
447	21.629032	1.599037	1.599036	0.000001	
448	21.677419	1.618203	1.618202	0.000001	
449	21.725806	1.636949	1.636948	0.000001	
450	21.774194	1.655269	1.655268	0.000001	
451	21.822581	1.673158	1.673158	0.000001	
452	21.870968	1.690612	1.690612	0.000001	
453	21.919355	1.707626	1.707626	0.000000	
454	21.967742	1.724196	1.724196	0.000000	
455	22.016129	1.740318	1.740317	0.000000	
456	22.064516	1.755986	1.755986	0.000000	
457	22.112903	1.771198	1.771198	0.000000	
458	22.161290	1.785949	1.785950	0.000000	
459	22.209677	1.800235	1.800236	0.000001	
460	22.258065	1.814054	1.814055	0.000001	
461	22.306452	1.827400	1.827401	0.000001	
462	22.354839	1.840271	1.840272	0.000001	
463	22.403226	1.852663	1.852664	0.000001	
464	22.451613	1.864573	1.864575	0.000002	
465	22.500000	1.875998	1.876000	0.000002	
466	22.548387	1.886936	1.886937	0.000002	
467	22.596774	1.897382	1.897384	0.000002	
468	22.645161	1.907335	1.907336	0.000002	
469	22.693548	1.916792	1.916793	0.000002	
470	22.741935	1.925750	1.925751	0.000001	
471	22.790323	1.934207	1.934208	0.000001	
472	22.838710	1.942161	1.942162	0.000001	
473	22.887097	1.949610	1.949611	0.000001	
474	22.935484	1.956552	1.956552	0.000000	
475	22.983871	1.962985	1.962985	0.000000	
476	23.032258	1.968907	1.968907	0.000001	
477	23.080645	1.974317	1.974316	0.000001	
478	23.129032	1.979214	1.979212	0.000002	
479	23.177419	1.983596	1.983594	0.000002	
480	23.225806	1.987462	1.987459	0.000003	
481	23.274194	1.990810	1.990807	0.000003	
482	23.322581	1.993641	1.993637	0.000004	
483	23.370968	1.995953	1.995949	0.000005	
484	23.419355	1.997746	1.997741	0.000005	
485	23.467742	1.999020	1.999014	0.000005	
486	23.516129	1.999773	1.999767	0.000006	
487	23.564516	2.000005	1.999999	0.000006	
488	23.612903	1.999718	1.999711	0.000006	
